,file_name,start,duration,Speaker_id,end,title
899,ES2002c.Mix-Headset,957.44,16.009,MEE006,973.449,ES2002c
900,ES2002c.Mix-Headset,959.037,1.311,MEE008,960.348,ES2002c
901,ES2002c.Mix-Headset,966.4,0.501,MEE008,966.901,ES2002c
902,ES2002c.Mix-Headset,973.449,18.659,MEE006,992.108,ES2002c
903,ES2002c.Mix-Headset,975.664,0.56,FEE005,976.224,ES2002c
904,ES2002c.Mix-Headset,992.108,25.555,MEE006,1017.663,ES2002c
905,ES2002c.Mix-Headset,1017.663,23.817,MEE006,1041.48,ES2002c
906,ES2002c.Mix-Headset,1017.824,0.719,MEE008,1018.543,ES2002c
907,ES2002c.Mix-Headset,1041.09,0.55,MEE007,1041.64,ES2002c
908,ES2002c.Mix-Headset,1041.48,17.008,MEE006,1058.488,ES2002c
909,ES2002c.Mix-Headset,1047.968,0.516,MEE008,1048.484,ES2002c
910,ES2002c.Mix-Headset,1048.001,0.703,FEE005,1048.704,ES2002c
911,ES2002c.Mix-Headset,1058.488,10.232,MEE006,1068.72,ES2002c
912,ES2002c.Mix-Headset,1058.88,0.313,MEE007,1059.193,ES2002c
913,ES2002c.Mix-Headset,1060.736,0.432,FEE005,1061.168,ES2002c
914,ES2002c.Mix-Headset,1063.488,0.448,MEE008,1063.936,ES2002c
915,ES2002c.Mix-Headset,1065.936,0.768,MEE008,1066.704,ES2002c
916,ES2002c.Mix-Headset,1068.848,1.014,MEE008,1069.862,ES2002c
917,ES2002c.Mix-Headset,1070.096,19.424,MEE006,1089.52,ES2002c
918,ES2002c.Mix-Headset,1076.297,0.474,MEE008,1076.771,ES2002c
919,ES2002c.Mix-Headset,1090.24,0.512,FEE005,1090.752,ES2002c
920,ES2002c.Mix-Headset,1090.672,4.8,MEE006,1095.472,ES2002c
921,ES2002c.Mix-Headset,1094.572,2.756,FEE005,1097.328,ES2002c
922,ES2002c.Mix-Headset,1097.808,21.287,MEE006,1119.095,ES2002c
923,ES2002c.Mix-Headset,1104.016,0.768,FEE005,1104.784,ES2002c
924,ES2002c.Mix-Headset,1105.445,0.533,MEE008,1105.978,ES2002c
925,ES2002c.Mix-Headset,1107.424,0.512,FEE005,1107.936,ES2002c
926,ES2002c.Mix-Headset,1115.248,0.416,FEE005,1115.664,ES2002c
927,ES2002c.Mix-Headset,1119.095,22.435,MEE006,1141.53,ES2002c
928,ES2002c.Mix-Headset,1121.392,0.56,FEE005,1121.952,ES2002c
929,ES2002c.Mix-Headset,1126.288,0.368,MEE008,1126.656,ES2002c
930,ES2002c.Mix-Headset,1127.744,1.659,MEE008,1129.403,ES2002c
931,ES2002c.Mix-Headset,1141.53,37.669,MEE006,1179.199,ES2002c
932,ES2002c.Mix-Headset,1143.577,0.423,MEE008,1144,ES2002c
933,ES2002c.Mix-Headset,1146.044,0.5,MEE008,1146.544,ES2002c
934,ES2002c.Mix-Headset,1149.724,0.567,MEE008,1150.291,ES2002c
935,ES2002c.Mix-Headset,1162.961,0.767,FEE005,1163.728,ES2002c
936,ES2002c.Mix-Headset,1166.272,1.849,FEE005,1168.121,ES2002c
937,ES2002c.Mix-Headset,1168.73,0.719,MEE008,1169.449,ES2002c
938,ES2002c.Mix-Headset,1168.736,1.584,FEE005,1170.32,ES2002c
939,ES2002c.Mix-Headset,1179.199,13.9,MEE006,1193.099,ES2002c
940,ES2002c.Mix-Headset,1181.36,0.368,FEE005,1181.728,ES2002c
941,ES2002c.Mix-Headset,1183.395,0.733,MEE007,1184.128,ES2002c
942,ES2002c.Mix-Headset,1183.542,0.533,MEE008,1184.075,ES2002c
943,ES2002c.Mix-Headset,1185.022,0.533,MEE008,1185.555,ES2002c
944,ES2002c.Mix-Headset,1189.134,2.85,MEE007,1191.984,ES2002c
945,ES2002c.Mix-Headset,1193.099,29.184,MEE006,1222.283,ES2002c
946,ES2002c.Mix-Headset,1195.705,0.524,MEE008,1196.229,ES2002c
947,ES2002c.Mix-Headset,1196.464,1.424,FEE005,1197.888,ES2002c
948,ES2002c.Mix-Headset,1203.52,0.586,FEE005,1204.106,ES2002c
949,ES2002c.Mix-Headset,1206.056,0.575,MEE008,1206.631,ES2002c
950,ES2002c.Mix-Headset,1212.505,0.482,MEE008,1212.987,ES2002c
951,ES2002c.Mix-Headset,1212.512,2.967,FEE005,1215.479,ES2002c
952,ES2002c.Mix-Headset,1215.152,0.416,MEE008,1215.568,ES2002c
953,ES2002c.Mix-Headset,1217.426,1.539,MEE008,1218.965,ES2002c
954,ES2002c.Mix-Headset,1217.461,0.744,FEE005,1218.205,ES2002c
955,ES2002c.Mix-Headset,1221.584,0.265,MEE008,1221.849,ES2002c
956,ES2002c.Mix-Headset,1222.283,27.395,MEE006,1249.678,ES2002c
957,ES2002c.Mix-Headset,1223.31,0.611,FEE005,1223.921,ES2002c
958,ES2002c.Mix-Headset,1225.749,3.695,MEE007,1229.444,ES2002c
959,ES2002c.Mix-Headset,1227.344,0.307,MEE008,1227.651,ES2002c
960,ES2002c.Mix-Headset,1227.52,1.364,FEE005,1228.884,ES2002c
961,ES2002c.Mix-Headset,1240.224,0.673,MEE008,1240.897,ES2002c
962,ES2002c.Mix-Headset,1248.012,0.516,FEE005,1248.528,ES2002c
963,ES2002c.Mix-Headset,1249.678,21.714,MEE006,1271.392,ES2002c
964,ES2002c.Mix-Headset,1258.688,0.576,FEE005,1259.264,ES2002c
965,ES2002c.Mix-Headset,1263.035,1.691,MEE008,1264.726,ES2002c
966,ES2002c.Mix-Headset,1265.936,0.352,MEE008,1266.288,ES2002c
967,ES2002c.Mix-Headset,1272.602,27.998,MEE006,1300.6,ES2002c
968,ES2002c.Mix-Headset,1282.96,0.623,FEE005,1283.583,ES2002c
969,ES2002c.Mix-Headset,1294.592,0.752,MEE008,1295.344,ES2002c
970,ES2002c.Mix-Headset,1299.8,0.632,FEE005,1300.432,ES2002c
971,ES2002c.Mix-Headset,1300.6,18.437,MEE006,1319.037,ES2002c
972,ES2002c.Mix-Headset,1302.768,2.064,MEE008,1304.832,ES2002c
973,ES2002c.Mix-Headset,1308.64,0.496,FEE005,1309.136,ES2002c
974,ES2002c.Mix-Headset,1311.372,0.862,FEE005,1312.234,ES2002c
975,ES2002c.Mix-Headset,1316.832,0.48,FEE005,1317.312,ES2002c
976,ES2002c.Mix-Headset,1318.416,1.351,FEE005,1319.767,ES2002c
977,ES2002c.Mix-Headset,1318.447,3.132,MEE008,1321.579,ES2002c
978,ES2002c.Mix-Headset,1321.208,7.557,FEE005,1328.765,ES2002c
979,ES2002c.Mix-Headset,1326.222,0.402,MEE008,1326.624,ES2002c
980,ES2002c.Mix-Headset,1327.904,5.2,MEE008,1333.104,ES2002c
981,ES2002c.Mix-Headset,1333.248,7.284,MEE006,1340.532,ES2002c
982,ES2002c.Mix-Headset,1339.047,0.406,MEE008,1339.453,ES2002c
983,ES2002c.Mix-Headset,1339.072,0.496,FEE005,1339.568,ES2002c
984,ES2002c.Mix-Headset,1340.144,3.68,MEE008,1343.824,ES2002c
985,ES2002c.Mix-Headset,1344.352,2.908,FEE005,1347.26,ES2002c
986,ES2002c.Mix-Headset,1346.72,0.704,MEE008,1347.424,ES2002c
987,ES2002c.Mix-Headset,1348.336,1.648,MEE008,1349.984,ES2002c
988,ES2002c.Mix-Headset,1351.216,14.612,MEE008,1365.828,ES2002c
989,ES2002c.Mix-Headset,1353.408,0.51,FEE005,1353.918,ES2002c
990,ES2002c.Mix-Headset,1356.032,0.416,FEE005,1356.448,ES2002c
991,ES2002c.Mix-Headset,1364.608,11.024,MEE006,1375.632,ES2002c
992,ES2002c.Mix-Headset,1371.712,2.457,MEE008,1374.169,ES2002c
993,ES2002c.Mix-Headset,1374.976,15.728,MEE008,1390.704,ES2002c
994,ES2002c.Mix-Headset,1378.97,0.566,MEE006,1379.536,ES2002c
995,ES2002c.Mix-Headset,1385.984,0.77,FEE005,1386.754,ES2002c
996,ES2002c.Mix-Headset,1386.4,0.671,MEE006,1387.071,ES2002c
997,ES2002c.Mix-Headset,1390.624,3.941,FEE005,1394.565,ES2002c
998,ES2002c.Mix-Headset,1391.36,0.4,MEE006,1391.76,ES2002c
999,ES2002c.Mix-Headset,1391.712,1.392,MEE008,1393.104,ES2002c
1000,ES2002c.Mix-Headset,1394.096,10.595,MEE008,1404.691,ES2002c
1001,ES2002c.Mix-Headset,1396.944,0.56,FEE005,1397.504,ES2002c
1002,ES2002c.Mix-Headset,1404.368,5.91,MEE006,1410.278,ES2002c
1003,ES2002c.Mix-Headset,1409.36,1.936,MEE008,1411.296,ES2002c
1004,ES2002c.Mix-Headset,1409.597,0.801,FEE005,1410.398,ES2002c
1005,ES2002c.Mix-Headset,1411.536,14.24,MEE006,1425.776,ES2002c
1006,ES2002c.Mix-Headset,1414.272,0.336,MEE008,1414.608,ES2002c
1007,ES2002c.Mix-Headset,1415.361,0.447,MEE008,1415.808,ES2002c
1008,ES2002c.Mix-Headset,1415.52,0.4,FEE005,1415.92,ES2002c
1009,ES2002c.Mix-Headset,1418.784,0.603,FEE005,1419.387,ES2002c
1010,ES2002c.Mix-Headset,1420.564,0.6,MEE008,1421.164,ES2002c
1011,ES2002c.Mix-Headset,1422.016,0.392,MEE008,1422.408,ES2002c
1012,ES2002c.Mix-Headset,1423.734,0.714,FEE005,1424.448,ES2002c
1013,ES2002c.Mix-Headset,1425.168,0.352,MEE008,1425.52,ES2002c
1014,ES2002c.Mix-Headset,1425.952,22.735,FEE005,1448.687,ES2002c
1015,ES2002c.Mix-Headset,1426.88,1.216,MEE006,1428.096,ES2002c
1016,ES2002c.Mix-Headset,1427.909,1.165,MEE008,1429.074,ES2002c
1017,ES2002c.Mix-Headset,1438.031,0.533,MEE008,1438.564,ES2002c
1018,ES2002c.Mix-Headset,1447.588,1.735,MEE008,1449.323,ES2002c
1019,ES2002c.Mix-Headset,1448.687,11.345,FEE005,1460.032,ES2002c
1020,ES2002c.Mix-Headset,1454.048,0.358,MEE008,1454.406,ES2002c
1021,ES2002c.Mix-Headset,1456.272,0.288,MEE008,1456.56,ES2002c
1022,ES2002c.Mix-Headset,1462.128,6.752,FEE005,1468.88,ES2002c
1023,ES2002c.Mix-Headset,1469.44,9.744,MEE007,1479.184,ES2002c
1024,ES2002c.Mix-Headset,1479.6,6.512,FEE005,1486.112,ES2002c
1025,ES2002c.Mix-Headset,1486.416,3.357,MEE007,1489.773,ES2002c
1026,ES2002c.Mix-Headset,1488.512,12.064,FEE005,1500.576,ES2002c
1027,ES2002c.Mix-Headset,1501.303,1.225,MEE006,1502.528,ES2002c
1028,ES2002c.Mix-Headset,1501.36,0.32,MEE007,1501.68,ES2002c
1029,ES2002c.Mix-Headset,1501.648,12.908,FEE005,1514.556,ES2002c
1030,ES2002c.Mix-Headset,1501.665,0.702,MEE008,1502.367,ES2002c
1031,ES2002c.Mix-Headset,1505.216,0.416,MEE008,1505.632,ES2002c
1032,ES2002c.Mix-Headset,1511.924,0.44,MEE008,1512.364,ES2002c
1033,ES2002c.Mix-Headset,1515.377,8.495,FEE005,1523.872,ES2002c
1034,ES2002c.Mix-Headset,1524.643,0.637,FEE005,1525.28,ES2002c
1035,ES2002c.Mix-Headset,1524.688,26.797,MEE008,1551.485,ES2002c
1036,ES2002c.Mix-Headset,1530.32,0.496,FEE005,1530.816,ES2002c
1037,ES2002c.Mix-Headset,1537.664,0.368,FEE005,1538.032,ES2002c
1038,ES2002c.Mix-Headset,1551.485,23.155,MEE008,1574.64,ES2002c
1039,ES2002c.Mix-Headset,1561.184,0.48,FEE005,1561.664,ES2002c
1040,ES2002c.Mix-Headset,1565.024,0.51,FEE005,1565.534,ES2002c
1041,ES2002c.Mix-Headset,1575.328,0.624,FEE005,1575.952,ES2002c
1042,ES2002c.Mix-Headset,1575.872,0.736,MEE008,1576.608,ES2002c
1043,ES2002c.Mix-Headset,1577.536,0.64,FEE005,1578.176,ES2002c
1044,ES2002c.Mix-Headset,1578.64,10.691,MEE006,1589.331,ES2002c
1045,ES2002c.Mix-Headset,1586.096,0.861,MEE008,1586.957,ES2002c
1046,ES2002c.Mix-Headset,1587.616,2.752,FEE005,1590.368,ES2002c
1047,ES2002c.Mix-Headset,1590.288,3.184,MEE006,1593.472,ES2002c
1048,ES2002c.Mix-Headset,1593.392,0.368,MEE008,1593.76,ES2002c
1049,ES2002c.Mix-Headset,1593.84,17.267,FEE005,1611.107,ES2002c
1050,ES2002c.Mix-Headset,1594.334,4.404,MEE006,1598.738,ES2002c
1051,ES2002c.Mix-Headset,1595.952,0.702,MEE007,1596.654,ES2002c
1052,ES2002c.Mix-Headset,1607.063,0.393,MEE008,1607.456,ES2002c
1053,ES2002c.Mix-Headset,1611.107,12.333,FEE005,1623.44,ES2002c
1054,ES2002c.Mix-Headset,1624.736,6.448,FEE005,1631.184,ES2002c
1055,ES2002c.Mix-Headset,1628.681,6.103,MEE008,1634.784,ES2002c
1056,ES2002c.Mix-Headset,1636.064,5.809,MEE008,1641.873,ES2002c
1057,ES2002c.Mix-Headset,1641.264,5.776,FEE005,1647.04,ES2002c
1058,ES2002c.Mix-Headset,1642.55,0.487,MEE008,1643.037,ES2002c
1059,ES2002c.Mix-Headset,1647.7,2.348,MEE007,1650.048,ES2002c
1060,ES2002c.Mix-Headset,1650.032,1.024,FEE005,1651.056,ES2002c
1061,ES2002c.Mix-Headset,1651.216,5.856,MEE007,1657.072,ES2002c
1062,ES2002c.Mix-Headset,1653.12,0.432,FEE005,1653.552,ES2002c
1063,ES2002c.Mix-Headset,1657.584,2.224,FEE005,1659.808,ES2002c
1064,ES2002c.Mix-Headset,1657.643,1.723,MEE008,1659.366,ES2002c
1065,ES2002c.Mix-Headset,1660.864,0.336,MEE008,1661.2,ES2002c
1066,ES2002c.Mix-Headset,1661.248,2.896,FEE005,1664.144,ES2002c
1067,ES2002c.Mix-Headset,1664.208,4.864,MEE008,1669.072,ES2002c
1068,ES2002c.Mix-Headset,1669.738,1.725,FEE005,1671.463,ES2002c
1069,ES2002c.Mix-Headset,1670.038,1.98,MEE007,1672.018,ES2002c
1070,ES2002c.Mix-Headset,1670.056,2.776,MEE008,1672.832,ES2002c
1071,ES2002c.Mix-Headset,1690.752,10.16,MEE007,1700.912,ES2002c
1072,ES2002c.Mix-Headset,1695.805,1.731,FEE005,1697.536,ES2002c
1073,ES2002c.Mix-Headset,1696.168,0.592,MEE008,1696.76,ES2002c
1074,ES2002c.Mix-Headset,1700.704,0.368,MEE008,1701.072,ES2002c
1075,ES2002c.Mix-Headset,1700.992,0.8,FEE005,1701.792,ES2002c
1076,ES2002c.Mix-Headset,1703.008,0.368,MEE008,1703.376,ES2002c
1077,ES2002c.Mix-Headset,1703.344,5.104,FEE005,1708.448,ES2002c
1078,ES2002c.Mix-Headset,1711.92,9.584,FEE005,1721.504,ES2002c
1079,ES2002c.Mix-Headset,1720.933,0.584,MEE008,1721.517,ES2002c
1080,ES2002c.Mix-Headset,1722.704,7.136,MEE007,1729.84,ES2002c
1081,ES2002c.Mix-Headset,1722.726,0.609,MEE008,1723.335,ES2002c
1082,ES2002c.Mix-Headset,1727.104,0.464,FEE005,1727.568,ES2002c
1083,ES2002c.Mix-Headset,1730.016,24.864,FEE005,1754.88,ES2002c
1084,ES2002c.Mix-Headset,1747.292,1.156,MEE007,1748.448,ES2002c
1085,ES2002c.Mix-Headset,1755.392,3.694,MEE007,1759.086,ES2002c
1086,ES2002c.Mix-Headset,1757.2,14.272,FEE005,1771.472,ES2002c
1087,ES2002c.Mix-Headset,1772.784,0.56,MEE007,1773.344,ES2002c
1088,ES2002c.Mix-Headset,1773.264,3.923,MEE006,1777.187,ES2002c
1089,ES2002c.Mix-Headset,1776.405,4.089,FEE005,1780.494,ES2002c
1090,ES2002c.Mix-Headset,1779.104,8.096,MEE006,1787.2,ES2002c
1091,ES2002c.Mix-Headset,1779.849,1.376,MEE008,1781.225,ES2002c
1092,ES2002c.Mix-Headset,1783.201,0.66,MEE008,1783.861,ES2002c
1093,ES2002c.Mix-Headset,1785.146,17.312,MEE008,1802.458,ES2002c
1094,ES2002c.Mix-Headset,1794.905,0.693,FEE005,1795.598,ES2002c
1095,ES2002c.Mix-Headset,1797.822,0.541,MEE006,1798.363,ES2002c
1096,ES2002c.Mix-Headset,1801.813,10.757,MEE006,1812.57,ES2002c
1097,ES2002c.Mix-Headset,1806.398,0.834,MEE008,1807.232,ES2002c
1098,ES2002c.Mix-Headset,1807.104,1.693,FEE005,1808.797,ES2002c
1099,ES2002c.Mix-Headset,1809.252,0.646,FEE005,1809.898,ES2002c
1100,ES2002c.Mix-Headset,1810.554,3.211,FEE005,1813.765,ES2002c
1101,ES2002c.Mix-Headset,1810.843,1.683,MEE008,1812.526,ES2002c
1102,ES2002c.Mix-Headset,1813.472,23.376,MEE006,1836.848,ES2002c
1103,ES2002c.Mix-Headset,1816.628,1.964,FEE005,1818.592,ES2002c
1104,ES2002c.Mix-Headset,1821.146,0.651,FEE005,1821.797,ES2002c
1105,ES2002c.Mix-Headset,1822.759,0.761,FEE005,1823.52,ES2002c
1106,ES2002c.Mix-Headset,1827.886,1.42,MEE008,1829.306,ES2002c
1107,ES2002c.Mix-Headset,1830.432,0.54,MEE008,1830.972,ES2002c
1108,ES2002c.Mix-Headset,1833.232,5.401,FEE005,1838.633,ES2002c
1109,ES2002c.Mix-Headset,1834.295,0.575,MEE008,1834.87,ES2002c
1110,ES2002c.Mix-Headset,1836.113,0.651,MEE007,1836.764,ES2002c
1111,ES2002c.Mix-Headset,1837.942,1.098,MEE006,1839.04,ES2002c
1112,ES2002c.Mix-Headset,1839.568,3.776,FEE005,1843.344,ES2002c
1113,ES2002c.Mix-Headset,1844.218,8.231,MEE006,1852.449,ES2002c
1114,ES2002c.Mix-Headset,1844.336,0.415,MEE008,1844.751,ES2002c
1115,ES2002c.Mix-Headset,1844.341,4.648,FEE005,1848.989,ES2002c
1116,ES2002c.Mix-Headset,1845.408,2.007,MEE007,1847.415,ES2002c
1117,ES2002c.Mix-Headset,1846.896,0.516,MEE008,1847.412,ES2002c
1118,ES2002c.Mix-Headset,1850.479,1.102,MEE008,1851.581,ES2002c
1119,ES2002c.Mix-Headset,1850.864,13.504,FEE005,1864.368,ES2002c
1120,ES2002c.Mix-Headset,1864.384,9.712,MEE007,1874.096,ES2002c
1121,ES2002c.Mix-Headset,1869.136,0.56,FEE005,1869.696,ES2002c
1122,ES2002c.Mix-Headset,1874.224,6.086,FEE005,1880.31,ES2002c
1123,ES2002c.Mix-Headset,1880.016,1.971,MEE008,1881.987,ES2002c
1124,ES2002c.Mix-Headset,1880.787,10.333,MEE006,1891.12,ES2002c
1125,ES2002c.Mix-Headset,1885.942,0.601,MEE008,1886.543,ES2002c
1126,ES2002c.Mix-Headset,1887.639,0.809,MEE007,1888.448,ES2002c
1127,ES2002c.Mix-Headset,1887.648,0.304,MEE008,1887.952,ES2002c
1128,ES2002c.Mix-Headset,1891.216,8.224,FEE005,1899.44,ES2002c
1129,ES2002c.Mix-Headset,1896.304,0.514,MEE006,1896.818,ES2002c
1130,ES2002c.Mix-Headset,1910.544,18.832,FEE005,1929.376,ES2002c
1131,ES2002c.Mix-Headset,1925.645,1.283,MEE008,1926.928,ES2002c
1132,ES2002c.Mix-Headset,1927.659,10.485,MEE008,1938.144,ES2002c
1133,ES2002c.Mix-Headset,1936.141,6.528,MEE006,1942.669,ES2002c
1134,ES2002c.Mix-Headset,1939.043,2.893,MEE008,1941.936,ES2002c
1135,ES2002c.Mix-Headset,1942.932,1.164,FEE005,1944.096,ES2002c
1136,ES2002c.Mix-Headset,1943.266,10.792,MEE008,1954.058,ES2002c
1137,ES2002c.Mix-Headset,1944.299,0.541,MEE006,1944.84,ES2002c
1138,ES2002c.Mix-Headset,1950.976,0.62,FEE005,1951.596,ES2002c
1139,ES2002c.Mix-Headset,1954.058,18.528,MEE008,1972.586,ES2002c
1140,ES2002c.Mix-Headset,1961.328,0.624,FEE005,1961.952,ES2002c
1141,ES2002c.Mix-Headset,1962.064,0.821,MEE006,1962.885,ES2002c
1142,ES2002c.Mix-Headset,1969.472,0.608,FEE005,1970.08,ES2002c
1143,ES2002c.Mix-Headset,1970.992,26.016,FEE005,1997.008,ES2002c
1144,ES2002c.Mix-Headset,1980.4,0.369,MEE008,1980.769,ES2002c
1145,ES2002c.Mix-Headset,1984.496,0.384,MEE008,1984.88,ES2002c
1146,ES2002c.Mix-Headset,1991.589,1.297,MEE006,1992.886,ES2002c
1147,ES2002c.Mix-Headset,1997.062,4.99,MEE008,2002.052,ES2002c
1148,ES2002c.Mix-Headset,2000.4,3.232,FEE005,2003.632,ES2002c
1149,ES2002c.Mix-Headset,2005.136,0.96,MEE007,2006.096,ES2002c
1150,ES2002c.Mix-Headset,2005.184,0.624,FEE005,2005.808,ES2002c
1151,ES2002c.Mix-Headset,2005.765,3.211,MEE008,2008.976,ES2002c
1152,ES2002c.Mix-Headset,2010.496,28.31,MEE008,2038.806,ES2002c
1153,ES2002c.Mix-Headset,2014.968,0.507,FEE005,2015.475,ES2002c
1154,ES2002c.Mix-Headset,2024.752,0.528,FEE005,2025.28,ES2002c
1155,ES2002c.Mix-Headset,2036.4,0.516,FEE005,2036.916,ES2002c
1156,ES2002c.Mix-Headset,2038,3.744,FEE005,2041.744,ES2002c
1157,ES2002c.Mix-Headset,2040.672,3.019,MEE008,2043.691,ES2002c
1158,ES2002c.Mix-Headset,2042.431,15.073,MEE006,2057.504,ES2002c
1159,ES2002c.Mix-Headset,2044.488,1.168,MEE008,2045.656,ES2002c
1160,ES2002c.Mix-Headset,2045.862,1.69,FEE005,2047.552,ES2002c
1161,ES2002c.Mix-Headset,2046.574,0.685,MEE008,2047.259,ES2002c
1162,ES2002c.Mix-Headset,2053.84,2.579,MEE007,2056.419,ES2002c
1163,ES2002c.Mix-Headset,2054.176,0.982,MEE008,2055.158,ES2002c
1164,ES2002c.Mix-Headset,2055.447,7.909,FEE005,2063.356,ES2002c
1165,ES2002c.Mix-Headset,2056.88,1.216,MEE008,2058.096,ES2002c
1166,ES2002c.Mix-Headset,2058.656,1.048,MEE006,2059.704,ES2002c
1167,ES2002c.Mix-Headset,2059.38,0.711,MEE008,2060.091,ES2002c
1168,ES2002c.Mix-Headset,2060.784,0.976,MEE006,2061.76,ES2002c
1169,ES2002c.Mix-Headset,2062.8,12.656,MEE006,2075.456,ES2002c
1170,ES2002c.Mix-Headset,2065.424,0.4,MEE008,2065.824,ES2002c
1171,ES2002c.Mix-Headset,2068.352,1.275,MEE008,2069.627,ES2002c
1172,ES2002c.Mix-Headset,2070.794,0.778,MEE008,2071.572,ES2002c
1173,ES2002c.Mix-Headset,2073.92,0.32,MEE008,2074.24,ES2002c
1174,ES2002c.Mix-Headset,2075.376,1.891,MEE008,2077.267,ES2002c
1175,ES2002c.Mix-Headset,2076.825,0.839,FEE005,2077.664,ES2002c
1176,ES2002c.Mix-Headset,2077.024,6.208,MEE006,2083.232,ES2002c
1177,ES2002c.Mix-Headset,2078.963,0.761,FEE005,2079.724,ES2002c
1178,ES2002c.Mix-Headset,2079.858,0.462,MEE008,2080.32,ES2002c
1179,ES2002c.Mix-Headset,2081.38,25.745,MEE008,2107.125,ES2002c
1180,ES2002c.Mix-Headset,2082.188,0.852,FEE005,2083.04,ES2002c
1181,ES2002c.Mix-Headset,2100.448,0.768,FEE005,2101.216,ES2002c
1182,ES2002c.Mix-Headset,2105.27,14.906,MEE006,2120.176,ES2002c
1183,ES2002c.Mix-Headset,2113.706,0.643,MEE007,2114.349,ES2002c
1184,ES2002c.Mix-Headset,2113.932,0.905,MEE008,2114.837,ES2002c
1185,ES2002c.Mix-Headset,2114.048,0.684,FEE005,2114.732,ES2002c
1186,ES2002c.Mix-Headset,2120.288,2.496,MEE008,2122.784,ES2002c
1187,ES2002c.Mix-Headset,2121.216,5.635,FEE005,2126.851,ES2002c
1188,ES2002c.Mix-Headset,2126.256,26.064,MEE006,2152.32,ES2002c
1189,ES2002c.Mix-Headset,2128.238,1.682,FEE005,2129.92,ES2002c
1190,ES2002c.Mix-Headset,2134.24,0.352,MEE008,2134.592,ES2002c
1191,ES2002c.Mix-Headset,2136.672,0.432,FEE005,2137.104,ES2002c
1192,ES2002c.Mix-Headset,2141.205,0.624,MEE008,2141.829,ES2002c
1193,ES2002c.Mix-Headset,2143.4,4.535,FEE005,2147.935,ES2002c
1194,ES2002c.Mix-Headset,2143.453,0.668,MEE008,2144.121,ES2002c
1195,ES2002c.Mix-Headset,2145.466,1.979,MEE008,2147.445,ES2002c
1196,ES2002c.Mix-Headset,2149.965,0.812,MEE008,2150.777,ES2002c
1197,ES2002c.Mix-Headset,2150.448,5.892,MEE007,2156.34,ES2002c
1198,ES2002c.Mix-Headset,2155.324,0.795,FEE005,2156.119,ES2002c
1199,ES2002c.Mix-Headset,2155.712,4.455,MEE006,2160.167,ES2002c
1200,ES2002c.Mix-Headset,2155.834,0.517,MEE008,2156.351,ES2002c
1201,ES2002c.Mix-Headset,2160.544,0.72,FEE005,2161.264,ES2002c
1202,ES2002c.Mix-Headset,2160.585,0.998,MEE007,2161.583,ES2002c
1203,ES2002c.Mix-Headset,2160.976,3.521,MEE006,2164.497,ES2002c
1204,ES2002c.Mix-Headset,2162.944,0.51,FEE005,2163.454,ES2002c
1205,ES2002c.Mix-Headset,2163.021,7.475,MEE008,2170.496,ES2002c
1206,ES2002c.Mix-Headset,2164.64,0.662,FEE005,2165.302,ES2002c
1207,ES2002c.Mix-Headset,2167.875,0.508,MEE007,2168.383,ES2002c
1208,ES2002c.Mix-Headset,2168.608,0.416,MEE006,2169.024,ES2002c
1209,ES2002c.Mix-Headset,2170.672,22.56,FEE005,2193.232,ES2002c
1210,ES2002c.Mix-Headset,2171.554,0.676,MEE008,2172.23,ES2002c
1211,ES2002c.Mix-Headset,2180.397,0.414,MEE008,2180.811,ES2002c
1212,ES2002c.Mix-Headset,2182.384,0.256,MEE008,2182.64,ES2002c
1213,ES2002c.Mix-Headset,2193.2,12.256,MEE008,2205.456,ES2002c
1214,ES2002c.Mix-Headset,2197.888,0.738,FEE005,2198.626,ES2002c
1215,ES2002c.Mix-Headset,2205.504,4.048,FEE005,2209.552,ES2002c
1216,ES2002c.Mix-Headset,2206.638,0.744,MEE008,2207.382,ES2002c
1217,ES2002c.Mix-Headset,2208.356,0.432,MEE008,2208.788,ES2002c
1218,ES2002c.Mix-Headset,2209.504,5.52,MEE008,2215.024,ES2002c
1219,ES2002c.Mix-Headset,2214.16,4.272,FEE005,2218.432,ES2002c
1220,ES2002c.Mix-Headset,2216.064,5.856,MEE008,2221.92,ES2002c
1221,ES2002c.Mix-Headset,2222.864,4.898,FEE005,2227.762,ES2002c
1222,ES2002c.Mix-Headset,2225.898,1.686,MEE008,2227.584,ES2002c
1223,ES2002c.Mix-Headset,2226.608,2.496,MEE006,2229.104,ES2002c
1224,ES2002c.Mix-Headset,2229.024,6.654,MEE008,2235.678,ES2002c
1225,ES2002c.Mix-Headset,2235.038,12.409,MEE006,2247.447,ES2002c
1226,ES2002c.Mix-Headset,2237.778,3.668,MEE008,2241.446,ES2002c
1227,ES2002c.Mix-Headset,2241.404,0.583,FEE005,2241.987,ES2002c
1228,ES2002c.Mix-Headset,2242.832,2.454,MEE008,2245.286,ES2002c
1229,ES2002c.Mix-Headset,2242.893,0.66,MEE007,2243.553,ES2002c
1230,ES2002c.Mix-Headset,2244.473,0.791,FEE005,2245.264,ES2002c
1231,ES2002c.Mix-Headset,2246.74,17.53,FEE005,2264.27,ES2002c
1232,ES2002c.Mix-Headset,2246.775,3.814,MEE007,2250.589,ES2002c
1233,ES2002c.Mix-Headset,2246.787,1.15,MEE008,2247.937,ES2002c
